Any;NomMun;Comarca;Costa;Muntanya;Poblacio_padro;Superficie_ha;05_SU;05_SURB;05_SNU;12_A1_SUC;12_A2_SUC;12_A3_SUC;15_SV_SUC;20_Equip_habt
2012;Sant Martí de Tous;Anoia;0;;1173;3891,6100;27,4212;19,8297;3844,3559;2,0334;0;0;0,5838;13,8481
2012;Sant Martí Sarroca;Alt Penedès;0;;3200;3522,7900;77,7554;62,5388;3382,4994;0,2206;0;0;2,2176;10,9734
2012;Sant Martí Sesgueioles;Anoia;0;;373;386,89;11,4351;0;375,4579;0,1567;0;0;0,2116;33,4246
2012;Sant Mateu de Bages;Bages;0;Zona de muntanya;643;10139,2800;13,9433;0;10125,3398;1,7026;0;0;0,8436;26,0179
2012;Premià de Dalt;Maresme;0;;10289;646,85;251,9242;39,8608;355,0603;11,6301;0;0;10,3885;16,1253
2012;Sant Pere de Ribes;Garraf;1;;29149;4075,4100;396,8731;676,8685;3001,6729;20,193;1,3765;0;50,7256;9,7889
2012;Sant Pere de Riudebitlles;Alt Penedès;0;;2372;550,32;68,4365;11,8068;470,0793;20,1211;0;0;3,9096;14,2414
2012;Sant Pere de Torelló;Osona;0;Zona de muntanya;2469;5509,3300;70,313;31,6629;5407,3536;14,6587;0;0;8,4357;16,6352
2012;Sant Pere de Vilamajor;Vallès Oriental;0;;4276;3445,5900;350,9786;19,9046;3074,7105;6,9987;2,3381;0;64,1696;31,9735
2012;Sant Pol de Mar;Maresme;1;;5073;749,82;105,8276;76,3462;567,6472;0;0;0;2,4978;6,9437
2012;Sant Quintí de Mediona;Alt Penedès;0;;2146;1385,8200;57,4199;40,4892;1287,9078;10,3332;0,1912;0;4,2834;23,0818
2012;Sant Quirze de Besora;Osona;0;Zona de muntanya;2187;831,23;55,6256;13,7707;761,8381;7,6983;0;0;4,3356;17,944
2012;Sant Quirze del Vallès;Vallès Occidental;0;;18994;1407,5100;377,735;285,4156;744,358;77,341;11,3052;0;50,1563;21,0994
2012;Sant Quirze Safaja;Moianès;0;Zona de muntanya;648;2572,7300;151,1506;16,9652;2404,6125;0;3,6724;0;22,4225;102,6201
2012;Sant Sadurní d'Anoia;Alt Penedès;0;;12482;1904,9300;242,7731;116,2812;1545,8760;73,1672;0;0;27,5812;16,009
2012;Sant Sadurní d'Osormort;Osona;0;Zona de muntanya;93;3047,9600;4,9609;0;3043,0030;0;0;0;0,6841;21,3385
2012;Marganell;Bages;0;;308;1327,0700;8,1656;4,315;1314,5868;0;0;0;0,8756;3,6368
2012;Santa Cecília de Voltregà;Osona;0;;178;875,15;6,3857;0;868,7677;0;0;0;0,13;61,5195
2012;Santa Coloma de Cervelló;Baix Llobregat;0;;7964;743,73;148,5283;113,1819;482,0222;2,5203;0,2859;0;27,0807;19,7202
2012;Santa Coloma de Gramenet;Barcelonès;0;;120593;704,93;425,4082;13,1832;266,3362;7,7825;0;0;61,311;6,7752
2012;Santa Eugènia de Berga;Osona;0;;2269;695,28;65,786;16,3169;613,174;2,5773;0;0;3,2253;16,8198
2012;Santa Eulàlia de Riuprimer;Osona;0;Zona de muntanya;1199;1418,9200;29,2795;5,2536;1384,3892;2,0382;0;0;1,5471;28,6699
2012;Santa Eulàlia de Ronçana;Vallès Oriental;0;;7009;1413,2000;293,5704;46,96;1072,6714;3,708;0;0;15,8923;19,9246
2012;Santa Fe del Penedès;Alt Penedès;0;;384;341,84;20,2152;6,0935;315,5321;2,1254;0;0;1,2925;31,7097
2012;Santa Margarida de Montbui;Anoia;0;;9689;2763,7100;74,962;66,1926;2622,5545;1,1002;0;0;6,0387;12,0026
2012;Santa Margarida i els Monjos;Alt Penedès;0;;7121;1740,0200;290,4236;19,7347;1429,8650;107,8695;2,0898;0;43,8615;19,082
2012;Barberà del Vallès;Vallès Occidental;0;;32436;822,53;623,9103;15,7068;182,9139;227,1063;12,5598;0;48,2867;9,1064
2012;Santa Maria de Besora;Osona;0;Zona de muntanya;157;2486,0700;10,3229;0;2475,7477;0,6158;0;0;0,6819;26,4036
2012;l'Esquirol;Osona;0;Zona de muntanya;2193;6193,8600;127,2551;52,8734;6013,7328;3,9076;0;0;5,7354;35,3533
2012;Santa Maria de Merlès;Berguedà;0;Zona de muntanya;173;5128,5600;0;0;5128,5590;0;0;0;0;0
2012;Santa Maria de Martorelles;Vallès Oriental;0;;865;440,81;24,1846;23,2148;393,4113;0,5369;0;0;0,9532;6,9795
2012;Santa Maria de Miralles;Anoia;0;Zona de muntanya;132;2527,3400;0;6,9897;2520,3548;0;0;0;0;0
2012;Santa Maria d'Oló;Moianès;0;;1048;6640,3500;32,8058;14,9267;6592,6190;2,912;0,075;0;4,0981;7,4709
2012;Santa Maria de Palautordera;Vallès Oriental;0;;9196;1710,7700;308,8274;49,609;1352,3337;25,2626;1,4018;0;24,8385;22,9607
2012;Santa Perpètua de Mogoda;Vallès Occidental;0;;25606;1581,5600;728,759;118,2895;734,5104;266,2846;30,4794;0;77,5672;13,8188
2012;Santa Susanna;Maresme;1;;3338;1292,8900;129,6162;132,5158;1030,7595;0;5,0485;0;16,119;22,8431
2012;Sant Vicenç de Castellet;Bages;0;;9314;1719,8800;143,5273;92,9921;1483,3654;22,4644;0;0;14,4171;11,0684
2012;Sant Vicenç dels Horts;Baix Llobregat;0;;28084;920,92;456,3071;50,8051;413,8112;65,5624;0;0;53,0062;11,844
2012;Sant Vicenç de Montalt;Maresme;1;;5878;781,74;171,6748;183,2206;426,84;0,755;0;0;5,0127;29,3999
2012;Sant Vicenç de Torelló;Osona;0;Zona de muntanya;2029;663,43;66,6369;13,3554;583,433;7,6152;0;0;4,3767;28,4056
2012;Cerdanyola del Vallès;Vallès Occidental;0;;57892;3075,1900;1017,4016;543,5266;1514,2640;68,9097;2,2437;0;128,5066;35,8479
2012;Sentmenat;Vallès Occidental;0;;8521;2837,7900;301,4436;127,8077;2408,5434;52,1641;0;0;51,8492;26,2815
2012;Cercs;Berguedà;0;Zona de muntanya;1306;4782,4200;108,6717;7,2448;4666,4985;16,6742;0;0;18,4685;66,4077
2012;Seva;Osona;0;Zona de muntanya;3436;3028,1300;545,0697;30,7551;2452,3091;42,6631;0;0;140,9527;94,2824
2012;Sitges;Garraf;1;;29039;4364,9600;663,0551;170,8693;3531,0348;44,1371;9,3225;0;93,9265;14,0806
2012;Sobremunt;Lluçanès;0;Zona de muntanya;92;1349,4200;5,9968;0;1343,4255;0;0;0;0,3427;37,6926
2012;Sora;Osona;0;Zona de muntanya;180;3112,2800;21,0089;0;3091,2734;3,8535;0;0;3,3014;105,216
2012;Subirats;Alt Penedès;0;;3076;5578,4500;199,9144;28,9676;5349,5695;31,8588;0;0;16,3568;41,8606
2012;Súria;Bages;0;;6218;2349,7200;104,6612;41,719;2203,3439;4,2949;0;0;8,0014;19,8589
2012;Tavèrnoles;Osona;0;Zona de muntanya;312;1843,1000;10,0581;170,5642;1662,4783;0;0;0;1,9071;27,0331
2012;Tagamanent;Vallès Oriental;0;Zona de muntanya;322;4300,7900;30,3831;1,5943;4268,8077;3,7435;0;0;3,6415;11,9835
2012;Talamanca;Bages;0;Zona de muntanya;157;2927,6200;23,768;16,2319;2887,6156;0;0;0;2,6103;184,3706
2012;Taradell;Osona;0;;6212;2649,2400;237,2497;54,6714;2357,3179;18,1707;0;0;24,6826;18,296
2012;Terrassa;Vallès Occidental;0;;215678;6987,3700;2268,1374;338,962;4380,2749;248,2412;62,0589;0;268,1796;9,892
2012;Tavertet;Osona;0;Zona de muntanya;137;3261,5200;10,8934;3,5972;3247,0295;0;0;0;0,2475;79,6417
2012;Teià;Maresme;0;;6154;673,05;177,6953;27,2345;468,1188;3,4213;0,0231;0;17,177;41,3304
2012;Tiana;Maresme;0;;8151;797,7;145,7396;19,4834;632,4746;0;0;0;20,0329;15,3722
2012;Tona;Osona;0;Zona de muntanya;8108;1656,3900;212,7161;35,9144;1407,7600;16,6175;6,4448;0;17,8879;22,9139
2012;Tordera;Maresme;0;;16318;8492,1800;568,1475;347,2982;7576,7365;28,0485;1,8328;0;48,4074;17,207
2012;Torelló;Osona;0;;13883;1361,2900;227,3741;144,5726;989,3421;19,6822;0;0;20,1194;14,0105
2012;la Torre de Claramunt;Anoia;0;;3863;1493,8000;280,585;38,7756;1174,4387;6,5976;3,1385;0;29,3677;31,4706
2012;Torrelavit;Alt Penedès;0;;1392;2347,6800;62,2502;19,8569;2265,5745;21,9605;0;0;8,223;17,0582
2012;Torrelles de Foix;Alt Penedès;0;;2406;3692,8300;227,5344;41,3373;3423,9614;7,2491;0;0;17,5515;35,2308
2012;Torrelles de Llobregat;Baix Llobregat;0;;5740;1351,3200;293,1947;14,3822;1043,7432;2,0698;0;0;26,0659;32,3487
2012;Ullastrell;Vallès Occidental;0;;1981;757,49;92,9555;37,8727;626,6657;0,9058;0,1655;0;13,2649;101,8045
2012;Vacarisses;Vallès Occidental;0;;6231;4079,0500;504,6574;55,2848;3519,1097;0;0;0;54,6583;22,9561
2012;Vallbona d'Anoia;Anoia;0;;1432;642,8;42,7474;29,5376;570,5106;9,4959;0;0;3,2278;17,632
2012;Vallcebre;Berguedà;0;Zona de muntanya;274;2841,1400;10,8714;5,8391;2824,4281;0;0;0;2,3019;18,8502
2012;Vallgorguina;Vallès Oriental;0;;2640;2209,2500;261,963;53,2856;1894,0054;6,7076;0;0;57,4159;22,0805
2012;Vallirana;Baix Llobregat;0;;14549;2386,4000;902,907;100,1187;1383,3781;2,7331;6,0269;0;209,4155;30,4859
2012;Vallromanes;Vallès Oriental;0;;2480;1054,5400;178,3655;37,993;838,183;0;1,4471;0;17,0883;24,6324
2012;Veciana;Anoia;0;Zona de muntanya;169;3892,5700;7,9518;22,7146;3861,8994;0;0;0;1,35;10,155
2012;Vic;Osona;0;;41191;3078,1600;818,0094;196,5821;2063,5711;137,212;26,2503;0;103,6979;22,2664
2012;Vilada;Berguedà;0;Zona de muntanya;486;2270,1800;21,8742;6,3422;2241,9611;3,3111;0;0;1,9;9,4621
2012;Viladecavalls;Vallès Occidental;0;;7411;1993,3900;294,238;127,2872;1571,8609;57,0885;4,8125;0;57,4048;17,4574
2012;Viladecans;Baix Llobregat;1;;65188;2033,8300;595,4617;430,0857;1008,2823;92,2239;16,2264;0;68,2462;8,7958
2012;Vilanova del Camí;Anoia;0;;12585;1051,1900;165,5063;65,0727;820,613;26,7079;0;0;12,3803;14,9325
2012;Vilanova de Sau;Osona;0;Zona de muntanya;328;5793,7500;20,577;0;5773,1742;1,0499;0;0;0,8587;82,9821
2012;Vilobí del Penedès;Alt Penedès;0;;1106;926,69;71,1977;23,35;832,1468;18,4167;0,0533;0;3,6962;21,4716
2012;Vilafranca del Penedès;Alt Penedès;0;;39035;1981,8000;426,8573;260,7491;1294,1930;68,0423;6,5182;0;65,1572;9,71
2012;Vilalba Sasserra;Vallès Oriental;0;;703;585,44;19,3757;0;566,0671;2,0061;0;0;1,6637;26,2376
2012;Vilanova i la Geltrú;Garraf;1;;66591;3447,5600;628,9936;533,8495;2284,7202;56,5975;4,6229;0;53,0607;10,19
2012;Viver i Serrateix;Berguedà;0;Zona de muntanya;178;6746,9900;3,3053;0;6743,6855;0;0;0;0,1158;45,3394
2012;Rupit i Pruit;Osona;0;Zona de muntanya;307;4899,2200;10,531;0,5623;4888,1299;0;0;0;0,4622;8,9133
2012;Vilanova del Vallès;Vallès Oriental;0;;5062;1522,0200;266,9266;93,4479;1161,6421;14,9016;0;0;32,6521;42,2144
2012;Sant Julià de Cerdanyola;Berguedà;0;Zona de muntanya;257;1191,0800;13,2935;0;1177,7867;0;0;0;0,2194;65,0425
2012;Badia del Vallès;Vallès Occidental;0;;13563;93,15;63,8534;0;29,2989;1,3018;2,1324;0;13,7158;8,8541
2012;la Palma de Cervelló;Baix Llobregat;0;;3023;534,93;72,5287;10,9471;451,4559;3,4709;0;0;8,7798;21,6047
2012;Agullana;Alt Empordà;0;;858;2772,6500;42,0574;10,8009;2719,7884;5,6853;0;0;1,8214;39,848
2012;Aiguaviva;Gironès;0;;774;1388,4300;21,8764;81,439;1285,1107;7,9864;0;0;1,9157;10,4753
2012;Albanyà;Alt Empordà;0;Zona de muntanya;153;9448,9500;6,9955;0;9441,9525;0;0;0;0;19,02
2012;Albons;Baix Empordà;0;;714;1112,6500;43,0802;5,746;1063,8227;0;0;0;0,9438;31,9412
2012;el Far d'Empordà;Alt Empordà;0;;555;889,65;13,813;138,9884;736,8444;0,7293;0;0;0,4742;19,8641
2012;Alp;Cerdanya;0;Zona de muntanya;1745;4393,6000;201,1471;115,7758;4076,6759;0;3,3935;0;12,2541;55,4766
2012;Amer;Selva;0;;2277;4048,2800;67,2956;40,5835;3940,4032;2,6097;0;0;5,1476;35,3009
2012;Anglès;Selva;0;;5719;1632,3400;75,6741;81,7615;1474,9026;4,5691;0;0;5,5964;6,9933
2012;Arbúcies;Selva;0;;6741;8598,8500;156,4767;166,6559;8275,7213;7,1746;0,4659;0;27,388;3,3573
2012;Argelaguer;Garrotxa;0;Zona de muntanya;425;1262,3600;18,1595;10,2949;1233,9099;5,3524;0;0;0,4119;33,9901
2012;l'Armentera;Alt Empordà;0;;860;570,5;44,8565;12,4765;513,17;0;0;0;0,8375;24,4928
2012;Avinyonet de Puigventós;Alt Empordà;0;;1523;1233,2300;62,3927;8,4941;1162,3439;3,3776;0;0;6,7134;46,7323
2012;Begur;Baix Empordà;1;;4221;2084,3900;672,2612;137,0642;1275,0614;6,3522;15,5283;0,025064973;99,5243;53,4193
2012;la Vajol;Alt Empordà;0;Zona de muntanya;93;474,91;13,0414;0;461,8668;0;0;0;0,5458;102,4338
2012;Banyoles;Pla de l'Estany;0;;19341;1101,4600;293,4618;110,588;697,4126;18,3795;2,5989;0;22,9144;9,8385
2012;Bàscara;Alt Empordà;0;;968;1684,4900;46,634;100,2733;1537,5817;1,414;0;0;5,9011;37,4719
2012;Bellcaire d'Empordà;Baix Empordà;0;;661;1259,3800;46,9162;10,3858;1202,0817;0;0;0;0,7455;27,8267
2012;Besalú;Garrotxa;0;Zona de muntanya;2427;469,03;103,7754;41,3798;323,8762;12,1601;0;0,882447781;11,7866;18,8222
2012;Bescanó;Gironès;0;;4705;3600,0100;268,8553;40,0066;3291,1477;30,7865;1,6477;0;38,6993;32,2841
2012;Beuda;Garrotxa;0;Zona de muntanya;170;3611,6800;1,5181;0;3610,1649;0;0;0;0,0345;6,3396
2012;la Bisbal d'Empordà;Baix Empordà;0;;10679;2074,3500;158,1736;179,6062;1736,5727;6,7933;0;0;7,1454;12,9858
2012;Blanes;Selva;1;;39785;1769,5300;479,0528;135,6089;1154,8634;0,0644;48,434;0;55,6865;10,4798
2012;Bolvir;Cerdanya;0;Zona de muntanya;400;1067,1300;109,658;11,3463;946,1236;0;0,2331;0;10,9941;114,3794
2012;Bordils;Gironès;0;;1737;711,75;64,1419;28,6973;618,9117;0;0;0;4,858;17,2673
2012;Borrassà;Alt Empordà;0;;714;945,1;36,627;23,4269;885,0475;0,4161;0;0;0,8821;33,5027
2012;Breda;Selva;0;;3767;501,64;89,572;113,3526;298,7169;6,7438;0,5665;0;4,8781;8,8473
2012;Brunyola i Sant Martí Sapresa;Selva;0;;397;3679,5900;8,012;2,6215;3668,9535;0;0;0;0,6063;37,3781
2012;Boadella i les Escaules;Alt Empordà;0;;256;1077,8600;13,4127;5,9872;1058,4610;0;0;0;0,6586;34,8621
2012;Cabanes;Alt Empordà;0;;931;1495,0400;29,8355;5,8272;1459,3790;6,1547;0;0;0;4,3702
2012;Cabanelles;Alt Empordà;0;;244;5587,3800;6,3879;0;5580,9941;0;0;0;0,4549;10,7472
2012;Cadaqués;Alt Empordà;1;;2935;2638,0500;143,5789;150,9527;2343,5204;0;0;0;11,9847;30,2772
2012;Camprodon;Ripollès;0;Zona de muntanya;2466;10338,4500;148,7162;33,2948;10156,4353;3,4849;0;0;21,5294;22,6706
2012;Canet d'Adri;Gironès;0;;624;4462,0900;27,7503;4,9681;4429,3765;0;0;0;0,3077;5,9576
2012;Cantallops;Alt Empordà;0;;333;1961,5300;22,6268;5,181;1933,7257;0;0;0;1,115;22,2383
2012;Capmany;Alt Empordà;0;;633;2639,8600;29,8932;6,832;2603,1344;3,3475;0;0;1,559;41,4828
2012;Queralbs;Ripollès;0;Zona de muntanya;178;9342,4700;11,854;2,1167;9328,5021;0;0,0496;0;0,7133;14,5058
2012;Cassà de la Selva;Gironès;0;;9925;4484,9300;229,4047;159,9591;4095,5664;44,8935;0,6184;0;11,4017;8,6504
2012;Castellfollit de la Roca;Garrotxa;0;Zona de muntanya;999;72,59;16,542;4,9776;51,0694;0,4559;0;0;0,8636;20,4077
2012;Castelló d'Empúries;Alt Empordà;1;;11794;4181,5400;559,2075;107,8179;3514,5168;1,381;50,6656;0;49,7335;15,9525
2012;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;1;;10527;2171,9400;790,0284;90,6142;1291,2999;7,3325;54,6961;0;113,4749;37,3544
2012;Celrà;Gironès;0;;4914;1962,4200;95,373;298,3765;1568,6754;0;0,4104;0;8,3869;18,0602
2012;Cervià de Ter;Gironès;0;;906;991,05;59,4165;18,5495;913,0828;0;3,1308;0;5,1254;28,9805
2012;Cistella;Alt Empordà;0;;281;2563,9700;16,8028;0;2547,1653;0;0;0;2,1844;61,1832
2012;Siurana;Alt Empordà;0;;170;1039,6700;16,1558;0;1023,5151;0,4028;0;0;0,2583;74,37
2012;Colera;Alt Empordà;1;;574;2440,3500;29,5737;19,0811;2391,6985;0;0;0;2,0535;34,5901
2012;Colomers;Baix Empordà;0;;205;424,78;12,813;13,9462;398,0232;0;0;0;0,2565;6,4403
2012;Cornellà del Terri;Pla de l'Estany;0;;2257;2782,9400;88,018;47,6941;2647,2271;23,5326;0;0;4,9368;21,9038
2012;Corçà;Baix Empordà;0;;1279;1624,8600;30,4739;39,7012;1554,6878;0;0;0;0,8178;6,8966
2012;Crespià;Pla de l'Estany;0;;266;1130,9300;26,8228;0;1104,1026;1,4205;0;0;0,6109;21,1038
2012;Caldes de Malavella;Selva;0;;7071;5700,6000;441,6243;324,6731;4934,3067;9,247;7,9362;0;55,0176;30,5024
2012;Calonge i Sant Antoni;Baix Empordà;1;;10851;3356,6200;761,3106;145,9917;2449,3199;0;47,8241;0;60,4761;19,9426
2012;Camós;Pla de l'Estany;0;;677;1556,5600;27,9533;8,5416;1520,0630;0;0;0;2,3591;26,3952
2012;Campdevànol;Ripollès;0;Zona de muntanya;3469;3262,8700;63,5687;22,849;3176,4509;9,7954;0;0;5,3736;9,8189
2012;Campelles;Ripollès;0;Zona de muntanya;136;1869,7700;33,2803;7,9245;1828,5640;1,4773;0,1395;0;1,6217;79,6927
2012;Campllong;Gironès;0;;525;858,66;51,0461;36,3788;771,2392;21,7868;3,5467;0;5,3924;70,7371
2012;Darnius;Alt Empordà;0;;532;3489,0600;26,0581;17,8721;3445,1313;0;0;0;0,2546;46,8549
2012;Das;Cerdanya;0;Zona de muntanya;222;1484,6500;77,2763;3,5138;1403,8629;0;0;0;5,1222;163,1498
2012;l'Escala;Alt Empordà;1;;10508;1636,5900;562,9239;132,2103;941,4533;2,9805;7,6691;0;32,2664;13,3238
2012;Espinelves;Osona;0;Zona de muntanya;201;1770,1100;17,9196;0;1752,1908;1,5103;0,0704;0;0,3014;44,9304
2012;Espolla;Alt Empordà;0;;421;4334,0300;16,9945;2,1397;4314,8927;0;0,7839;0;0,243;51,9234
2012;Esponellà;Pla de l'Estany;0;;446;1576,6800;29,2105;0;1547,4653;0;0;0;0,3696;19,5408
2012;Figueres;Alt Empordà;0;;45262;1925,9000;472,494;436,9755;1016,4291;35,0497;6,3121;0;32,2854;8,7306
2012;Flaçà;Gironès;0;;1065;691,19;52,6519;28,2706;610,2715;5,903;0;0;3,0966;32,4523
2012;Foixà;Baix Empordà;0;;311;1824,7600;81,0186;26,4333;1717,3058;0;0;0;1,8691;8,785
2012;Fontanals de Cerdanya;Cerdanya;0;Zona de muntanya;472;2876,3500;80,5287;7,8018;2788,0198;0;0,33;0;6,8903;40,8316
2012;Fontanilles;Baix Empordà;0;;156;930,38;18,7063;4,9263;906,752;0;0;0;1,231;11,7501
2012;Fontcoberta;Pla de l'Estany;0;;1375;1707,7800;44,4585;20,0086;1643,3117;5,5982;0;0;2,0407;13,8827
2012;Fornells de la Selva;Gironès;0;;2449;1176,9900;103,6239;104,4185;968,9454;33,5511;1,1808;0;7,809;18,4743
2012;Fortià;Alt Empordà;0;;679;1073,7400;31,54;16,053;1026,1471;0;0;0;1,4289;10,7912
2012;Garrigàs;Alt Empordà;0;;382;1995,7200;20,9829;3,8268;1970,9112;0;0;0;0,3884;18,5373
2012;Garrigoles;Baix Empordà;0;;167;902,43;8,4821;0;893,9529;0;0;0;0,5719;18,5803
2012;Garriguella;Alt Empordà;0;;874;2100,8900;51,514;124,1258;1925,2456;0;0;0;3,0359;93,6749
2012;Ger;Cerdanya;0;Zona de muntanya;481;3338,2200;54,2564;15,083;3268,8847;0;0;0;3,4057;43,8418
2012;Girona;Gironès;0;;97198;3905,3400;1326,6017;89,0974;2489,6458;87,729;35,065;0;243,1196;17,2471
2012;Gombrèn;Ripollès;0;Zona de muntanya;209;4327,0500;11,4635;0;4315,5874;0,6558;0;0;0,9674;42,7316
2012;Gualta;Baix Empordà;0;;362;902,22;25,728;30,54;845,9544;13,587;0;0;0,3227;7,0007
2012;Guils de Cerdanya;Cerdanya;0;Zona de muntanya;558;2180,1600;129,628;5,5174;2045,0182;0;0;0;4,1069;59,0685
2012;Hostalric;Selva;0;;4018;322,13;91,0359;18,4578;212,6405;25,2558;0,229;0;10,7222;10,7925
2012;Isòvol;Cerdanya;0;Zona de muntanya;327;1070,7700;19,1016;6,3435;1045,3222;0;0;0;1,8286;27,3928
2012;Jafre;Baix Empordà;0;;425;669,84;21,564;6,1759;642,1018;2,0549;0;0;0,0928;28,7748
2012;la Jonquera;Alt Empordà;0;;3203;5693,2500;137,0854;48,8606;5507,3061;18,132;6,869;0;11,3601;50,1535
2012;Juià;Gironès;0;;347;837,91;22,0355;10,9361;804,9425;8,4684;0;0;0,2623;13,3492
2012;Lladó;Alt Empordà;0;;736;1350,3700;27,8203;4,1188;1318,4267;3,8637;0;0;1,1066;31,8206
2012;Llagostera;Gironès;0;;8157;7649,7500;164,6257;219,9794;7265,1472;8,0972;0,042;0;16,4395;9,5506
2012;Llambilles;Gironès;0;;713;1485,4800;29,1311;12,795;1443,5528;6,8741;0;0;2,0664;8,5873
2012;Llanars;Ripollès;0;Zona de muntanya;534;2473,4800;39,2558;5,4351;2428,7916;0;0,3897;0;5,6532;43,0353
2012;Llançà;Alt Empordà;1;;5105;2787,3500;289,6341;68,097;2429,6186;2,6935;4,1533;0;33,2335;26,1781
2012;Llers;Alt Empordà;0;;1194;2118,0200;59,4248;49,4539;2009,1375;0,7041;2,392;0;2,8643;26,3385
2012;Llívia;Cerdanya;0;Zona de muntanya;1689;1293,1900;73,3078;34,6451;1185,2359;0;0,6084;0;5,1088;19,3609
2012;Lloret de Mar;Selva;1;;40837;4846,9100;1162,7030;304,8878;3379,3232;11,8574;45,0545;0;120,3032;12,6307
2012;les Llosses;Ripollès;0;Zona de muntanya;224;11443,4200;1,8099;5,1462;11436,4654;0;0;0;0,6168;24,2223
2012;Madremanya;Gironès;0;;266;1363,4000;19,8441;3,4697;1340,0886;0;0;0;0;98,6514
2012;Maià de Montcal;Garrotxa;0;Zona de muntanya;443;1722,0400;34,36;4,2462;1683,4319;0;0;0;4,8154;57,8996
2012;Meranges;Cerdanya;0;Zona de muntanya;91;3733,6800;10,4065;1,184;3722,0930;0;0;0;0,4779;19,6455
2012;Masarac i Vilarnadal;Alt Empordà;0;;293;1255,9000;14,4277;0;1241,4717;0,6756;0;0;0,2073;11,6321
2012;Massanes;Selva;0;;711;2610,9700;37,0013;110,7589;2463,2072;14,6184;0;1,665110849;1,4754;36,9488
2012;Maçanet de Cabrenys;Alt Empordà;0;Zona de muntanya;739;6790,6700;57,436;10,3704;6722,8601;0;0;0;8,1796;41,2595
2012;Maçanet de la Selva;Selva;0;;7175;4556,1500;649,6469;142,594;3763,9054;51,8147;8,1708;0;83,677;33,9455
2012;Mieres;Garrotxa;0;Zona de muntanya;333;2611,0900;12,9324;1,3537;2596,8009;0,1209;0,2242;0;1,6605;26,5328
2012;Mollet de Peralada;Alt Empordà;0;;180;603,85;8,2398;2,651;592,9556;0;0;0,689539526;0,1242;22,5003
2012;Molló;Ripollès;0;Zona de muntanya;350;4307,1100;30,343;5,8871;4270,8769;0,6466;0;0;4,4867;28,2968
2012;Montagut i Oix;Garrotxa;0;Zona de muntanya;978;9342,1700;31,7843;0;9310,3830;1,1368;0;0;1,7346;15,2199
2012;Mont-ras;Baix Empordà;1;;1818;1233,7600;71,3506;64,9268;1097,4861;0,5512;3,1071;0;1,9785;6,055
2012;Navata;Alt Empordà;0;;1254;1845,9400;34,5287;132,1515;1679,2613;0;0;0,630275939;0,4398;45,5025
2012;Ogassa;Ripollès;0;Zona de muntanya;247;4538,3000;19,315;11,9562;4507,0287;0,6341;0;0;4,6844;68,4434
2012;Olot;Garrotxa;0;Zona de muntanya;33813;2903,0900;554,5834;114,3627;2234,1415;57,6588;6,3987;0;40,3128;10,8001
2012;Ordis;Alt Empordà;0;;391;852,35;32,0431;14,398;805,9057;9,2763;0;0;2,2609;15,1863
2012;Osor;Selva;0;Zona de muntanya;451;5207,0300;15,7309;0;5191,2989;0,551;0,47;0;1,0294;48,4058
2012;Palafrugell;Baix Empordà;1;;22880;2688,0600;652,2856;101,1405;1934,6353;24,3008;6,9808;0;67,8074;13,0668
2012;Palamós;Baix Empordà;1;;17813;1392,5100;299,2626;104,762;988,4812;10,22;2,5292;0;31,0623;8,4507
2012;Palau de Santa Eulàlia;Alt Empordà;0;;100;857,48;8,7157;2,2446;846,5155;0;0;0;0,1492;6,0055
2012;Palau-saverdera;Alt Empordà;0;;1481;1643,1900;30,2069;125,2479;1487,7311;0;0;0;1,3105;17,5604
2012;Palau-sator;Baix Empordà;0;;294;1254,0400;25,7637;0;1228,2749;0;0;0;1,8486;23,1966
2012;Palol de Revardit;Pla de l'Estany;0;;478;1785,6900;14,8546;31,7878;1739,0512;0;0,3077;0;0,879;8,75
2012;Pals;Baix Empordà;1;;2793;2573,4000;313,4556;162,3027;2097,6431;10,9152;7,48;0;13,7289;200,173
2012;Pardines;Ripollès;0;Zona de muntanya;154;3139,8800;5,1571;0;3134,7185;0;0;0;0,3436;11,5051
2012;Parlavà;Baix Empordà;0;;386;617,68;32,0273;0;585,6535;0,1804;0,1766;0;0,4691;40,9124
2012;Pau;Alt Empordà;0;;597;1052,7500;37,0257;39,3211;976,3994;0,7508;0;0;4,2244;30,7063
2012;Pedret i Marzà;Alt Empordà;0;;184;864,85;7,5607;8,6353;848,6548;0;0;0;0,1317;12,0645
2012;la Pera;Baix Empordà;0;;428;1154,8800;18,4501;20,237;1116,1894;0;0;0;0,5171;21,2937
2012;Peralada;Alt Empordà;0;;1888;4361,7500;124,602;15,198;4221,9519;0,4811;2,5017;0;10,1971;48,849
2012;les Planes d'Hostoles;Garrotxa;0;Zona de muntanya;1701;3745,0400;54,0258;13,6242;3677,3876;4,0388;0;0;4,427;29,3762
2012;Planoles;Ripollès;0;Zona de muntanya;308;1884,6500;48,0028;5,5351;1831,1099;0;0,2509;0;2,8192;47,7172
2012;Pont de Molins;Alt Empordà;0;;538;867,01;11,5295;39,8217;815,6591;0;1,8538;0;0,1067;9,1499
2012;Pontós;Alt Empordà;0;;232;1354,6800;10,2524;0;1344,4264;0;0;0;0,9075;30,3415
2012;Porqueres;Pla de l'Estany;0;;4491;3370,9000;167,8018;19,5447;3183,5582;12,9606;3,129;0;19,5349;7,5726
